# x y T
5.400000000000e-02 1.000000000000e-02 9.530491236212e+01
6.000000000000e-02 1.000000000000e-02 9.493840141259e+01
6.600000000000e-02 1.000000000000e-02 9.460258283957e+01
7.200000000000e-02 1.000000000000e-02 9.429730927331e+01
7.800000000000e-02 1.000000000000e-02 9.402244674562e+01
8.400000000000e-02 1.000000000000e-02 9.377787463354e+01
9.000000000000e-02 1.000000000000e-02 9.356348560695e+01
9.600000000000e-02 1.000000000000e-02 9.337918558149e+01
1.020000000000e-01 1.000000000000e-02 9.322489367731e+01
1.080000000000e-01 1.000000000000e-02 9.310054218361e+01
1.140000000000e-01 1.000000000000e-02 9.300607652889e+01
1.200000000000e-01 1.000000000000e-02 9.294145525701e+01

0.000000000000e+00 1.250000000000e-02 1.000000000008e+02
6.000000000000e-03 1.250000000000e-02 9.935864834320e+01
1.200000000000e-02 1.250000000000e-02 9.874178251594e+01
1.800000000000e-02 1.250000000000e-02 9.815559163335e+01
2.400000000000e-02 1.250000000000e-02 9.760117297677e+01
3.000000000000e-02 1.250000000000e-02 9.707855083149e+01
3.600000000000e-02 1.250000000000e-02 9.658754781885e+01
4.200000000000e-02 1.250000000000e-02 9.612795850975e+01
4.800000000000e-02 1.250000000000e-02 9.569958315368e+01
5.400000000000e-02 1.250000000000e-02 9.530223413298e+01
6.000000000000e-02 1.250000000000e-02 9.493573714379e+01
6.600000000000e-02 1.250000000000e-02 9.459993136329e+01
7.200000000000e-02 1.250000000000e-02 9.429466942621e+01
7.800000000000e-02 1.250000000000e-02 9.401981736926e+01
8.400000000000e-02 1.250000000000e-02 9.377525457404e+01
9.000000000000e-02 1.250000000000e-02 9.356087371449e+01
9.600000000000e-02 1.250000000000e-02 9.337658070985e+01
1.020000000000e-01 1.250000000000e-02 9.322229468335e+01
1.080000000000e-01 1.250000000000e-02 9.309794792675e+01
